0	Female U.S.A 18-24 Ethnic-NativeAmerican Doctorate	the entrance was grand and open .	THE HOME IS THE SUPER
0	Female U.S.A 25-34 EastAsian Edu-AssociateDegree	we even planted some sunflowers .	They had plenty of activities to bide their time .
1	Female U.S.A 35-44 Caucasian Edu-AssociateDegree	after a lot of walking we stopped for food at organization .	They just texted me and said they were walking down the street but sopped because of the gun rights organization protest .
0	Female U.S.A 35-44 Caucasian TradeOrTechnicalOrVocationalTraining	we visited the wedding venue today | before the big day !	IT IS A BEAUTIFUL PLACE
1	Male U.K 35-44 Caucasian NoDegree	the kids skated after that ate cake .	THE GAMES HAVE STARTED
0	Female U.S.A 25-34 Caucasian Doctorate	they walked on the road as one .	Following the school tradition, the students lined up and walked down the road to the ceremony site .
0	Female U.S.A 18-24 African HighSchool	they had many colorful clothes	The second frame like the first is bare but I am reminded of what could be there, perhaps a child with a ball .
1	Female U.S.A 35-44 Other Master	then he 'd eat it . yum	Finally, he though yum as he prepared to eat his cake treat .
1	Female U.S.A 18-24 HispanicOrLatino HighSchool	today was the day .	There is a special day today .
0	Female U.S.A 18-24 Other Bachelor	the military ceremony was honorable .	The military personnel met inside .
1	Male U.S.A 45-54 African TradeOrTechnicalOrVocationalTraining	so they started sifting through it all .	Someone is going through the boxes .
1	Female U.S.A 35-44 Caucasian Bachelor	they headed out after a short time to their honeymoon | very much in love .	It was true love .
1	Male U.S.A 55-74 Caucasian HighSchool	he introduced them to his classmates and also took more photos with his extended family who had made the trip .	They're all smiling, though .
0	Male U.S.A 18-24 PacificIslander Bachelor	she grew up in this big beautiful house on location location .	Next, her favorite location which is the house that she grew up in .
0	Female U.S.A 25-34 HispanicOrLatino NoDegree	the card had a lovely background .	Last year I started a card printing business .
0	Non-binary U.S.A 18-24 Caucasian NoDegree	this is a picture of it when it was first constructed .	This is a picture from back when it was consructed .
0	Female U.S.A 25-34 Ethnic-NativeAmerican Master	different musicians walk the streets playing their music .	Musicians walk the street
1	Female U.S.A 55-74 Caucasian Bachelor	they wrapped the interview up back where they started .	Back in front of camera that has a wide sweep of the area .
1	Female U.S.A 55-74 Caucasian Master	and of course our beautiful view !	The views were beautiful and they took lots of pictures to remember their trip .
1	Male U.S.A 25-34 Caucasian Bachelor	the bird searched for food .	As he searched for food, he saw a bird fly overhead .
1	Male U.S.A 25-34 Caucasian NoDegree	the parent taught them the correct style of riding .	The baby rode the goat .
0	Male U.K 25-34 Caucasian Bachelor	i liked the way these came out . sometimes color is overwhelming .	Man you should have seen John face when he opened the door and saw this surprise party  It was historical .
1	Female U.S.A 55-74 Caucasian Edu-AssociateDegree	our vacation begins on gross public buses | but honestly it beats driving in unknown areas and getting lost | so here we go !	We will be taking the local busline this time to get to the pier
1	Male U.S.A 25-34 Caucasian NoDegree	they packed them in a box for me .	They packed them nicely in a box .
1	Female U.S.A 45-54 Caucasian NoDegree	i really loved the steam trains from the early century .	When I saw all the trains the steam engine was awesome and I loved when the horns sounded .
1	Male U.S.A 55-74 Caucasian Bachelor	lastly | we got to see an elephant enjoying the festivities of life .	Molly loved the elephants best of all .
0	Male U.S.A 35-44 Caucasian Bachelor	the man is dancing in with very short shorts .	Clyde was an expert dance ninja .
1	Female U.S.A 18-24 Caucasian Bachelor	the concert last week was awesome . i had a great time .	The band was playing very well tonight .
1	Male U.S.A 18-24 EastAsian NoDegree	the sky scrapers were very tall .	Skyscrapers towered over everyone .
0	Female U.S.A 25-34 African Edu-AssociateDegree	we really enjoyed that day .	everyone had a great time .
1	Female U.S.A 45-54 EastAsian Edu-AssociateDegree	some of them had a rather surreal style .	The style was surreal .
1	Female U.S.A 35-44 Caucasian Edu-AssociateDegree	and so was slash and an army guy .	Slash and the army guy better watch out .
0	Male U.S.A 35-44 HispanicOrLatino Bachelor	the local fitness centers held a get healthy event at one of our local parks .	A group of people stand in a line doing exercise .
0	Female U.S.A 25-34 EastAsian HighSchool	the girl puts a ring on	Her mother carefully placed the ring on her finger .
1	Female U.S.A 45-54 Caucasian Bachelor	there were plans for a new amphitheater	The design of this future amphitheater is amazing .
1	Male U.S.A 55-74 Caucasian NoDegree	the store front was in view .	I was at the office and got very hungry .
0	Female U.S.A 45-54 Caucasian Edu-AssociateDegree	the geek convention was in town and it was time to start playing with some toy trains .	!
1	Male U.S.A 35-44 Caucasian TradeOrTechnicalOrVocationalTraining	doing a dance performance .	We also were excited to dance and perform .
0	Female U.S.A 35-44 MiddleEastern Bachelor	but he was glad to be out on the beach .	A girl guy walks on the beach .
1	Male U.S.A 25-34 Ethnic-NativeAmerican Master	they all wished they could go paddle kayaks instead .	THE MAN SOME DOING
1	Female U.S.A 45-54 Caucasian Edu-AssociateDegree	we visited many areas including this ancient building .	The area we visited had a lot of old, crumbling buildings .
1	Female U.S.A 18-24 Caucasian Bachelor	we were heading to the lodging for our overnight stay .	We decided to stay overnight in the provided lodging .
0	Female U.S.A 75YearsOrOlder Caucasian Master	the air force unit was lined up and were saluted | as they prepared to take flight .	The unit was prepared to leave for the mission and turned for a last salute .
0	Female U.S.A 25-34 Caucasian Edu-AssociateDegree	everyone felt represented .	Many different cultures were represented
1	Male U.S.A 35-44 HispanicOrLatino NoDegree	just cleaning half a floor filled up one of the giant trash bins outside .	The whole atmosphere of the neighborhood depressed me .
1	Female U.S.A 45-54 Caucasian Edu-AssociateDegree	many people passed with skeletons .	The best part of the parade was when the skeletons passed by .
0	Male U.S.A 25-34 Other NoDegree	the different sets were very interesting !	Many of the kids were getting the sets ready for each act .
0	Male U.K 18-24 Other SomeHighSchool,NoDiploma	with much excitement | he went and ate inside this restaurant at the end of the rainbow .	They were serving out of a food truck .
0	Male U.S.A 25-34 SouthAsian Bachelor	today we watched the new guy peel potatoes .	Everyone was prepping for a really cool party .
1	Female U.S.A 18-24 Caucasian Bachelor	my day started with a quick cleaning of my computer .	The day started quick .
0	Male U.S.A 35-44 Caucasian Edu-AssociateDegree	[male] and [female] are here at mom and dad 's .	Corey's mom had several male and female children .
1	Male U.S.A 25-34 Caucasian Bachelor	the family included him all the time .	The family was outside playing games .
0	Male U.K 25-34 Ethnic-NativeAmerican Master	we even saw this fancy looking one .	Another reminded me of an old state house or a nineteenth century normal school .
0	Male U.S.A 18-24 EastAsian Edu-AssociateDegree	it was the first day of vacation bible school | and the volunteers were ready for the kids to arrive .	We always love what we do as volunteers during our vacation to help this school .
0	Male U.S.A 35-44 African NoDegree	my aunt [female] even posed for a picture with us .	They took fun pictures together .
0	Male U.S.A 25-34 HispanicOrLatino NoDegree	he spent time with her children .	Hey you guys, who is that ?
1	Female U.S.A 45-54 Caucasian NoDegree	towards the end of the ceremony | the graduates rise out of their seats .	All of the graduates rise from their seats after completion of the ceremony .
1	Male U.S.A 25-34 Caucasian NoDegree	there is a small fair going on while they are there .	Then we went to the fair .
1	Female U.S.A 25-34 Caucasian Bachelor	the presenter started with giving a speech .	The evening began with an excellent speech from the head of the department .
0	Male U.S.A Under12 SouthAsian NoSchoolingCompleted	finally we passed by a gray and white house .	This house was for sale and they were having an open house that day, so the couple decided to go check it out .
0	Male U.S.A 35-44 PacificIslander Edu-AssociateDegree	people made many interesting things out of ice .	There is text that shows that the photos were originally from Flickr .
1	Female U.S.A 18-24 African NoDegree	there were so many different types of bikes to see .	There are many people on bikes on the street .
1	Male U.S.A 35-44 HispanicOrLatino Bachelor	we got to try a fancy dinner at a fancy place .	Time to prepare this lavish dinner .
1	Male U.S.A 18-24 Caucasian NoDegree	one of the jackolanterns . this one turned out so great .	The jackolanterns were beautifully created .
1	Male U.S.A 25-34 Caucasian Master	afterward we all got together for pictures .	All of the guests were okay in the end .
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	everyone came out	It was decorated with balloons .
0	Male U.S.A 35-44 African Master	visiting the queens town gardens .	I guess I wander in this park since I'm basically stranded .
0	Male U.S.A 25-34 MiddleEastern NoDegree	the college was a very old one with great architectural details .	The details on the architectural college building were amazing
0	Female U.S.A 55-74 African Edu-AssociateDegree	i love animals .	The cute dog is going on a walk .
1	Female U.S.A 35-44 MiddleEastern Bachelor	another racer got into position . one of his support staff was giving him final directions about the car . it had just been tuned up .	The car was tuned by the support staff .
0	Male U.S.A 25-34 HispanicOrLatino Edu-AssociateDegree	outside the house as we were leaving for the race .	It was the day of the big race, John was ready .
1	Female U.S.A 35-44 Caucasian Bachelor	we stayed there conversing throughout the afternoon .	The server was friendly and spent a bit talking to one of the group once dinner was over .
